id,vintage_id,wine_name,producer,location,transaction_type,quantity,unit_cost,total_cost,reference_id,notes,created_at
3546,670,"Ornellaia 2008","Ornellaia",Fridge 1,OUT,1,,,consumption-2025-04-24,"Guest service - 4 guests",2025-04-24
5771,882,"Kongsgaard The Judge Chardonnay 2016","Kongsgaard The",Main Cellar A1,OUT,4,,,consumption-2025-04-24,"Guest service - 8 guests",2025-04-24
3547,113,"Pol Roger Sir Winston Churchill 2008","Pol",Wine Fridge Starboard,IN,12,,,intake-109,"Delivery from order #109",2025-04-25
3548,62,"Bollinger La Grande Année 2008","Bollinger La",Main Cellar A1,OUT,1,,,consumption-2025-04-26,"Guest service - 2 guests",2025-04-26
3549,347,"Château Haut‑Brion Blanc 2010","Château Haut‑Brion Blanc 2010",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2025-04-26
3550,404,"DRC Echézeaux 2010","DRC",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-04-26
5772,905,"Shafer Hillside Select 2019","Shafer",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2025-04-26
5773,339,"Château Carbonnieux Blanc 2008","Château Carbonnieux Blanc 2008",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2025-04-26
5774,621,"Sassicaia 2005","Sassicaia",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2025-04-26
5775,944,"Bryant Family Cabernet 2009","Bryant",Main Cellar A2,OUT,2,,,consumption-2025-04-27,"Guest service - 3 guests",2025-04-27
5776,850,"Wittmann Morstein GG 2012","Wittmann",Guest Pantry 1,OUT,1,,,consumption-2025-04-27,"Guest service - 2 guests",2025-04-27
5777,851,"Dönnhoff Hermannshöhle GG 2014","Dönnhoff",Fridge 1,OUT,3,,,consumption-2025-04-28,"Guest service - 10 guests",2025-04-28
5778,801,"Muga Prado Enea Gran Reserva 2005","Muga",Main Cellar A1,OUT,3,,,consumption-2025-04-28,"Guest service - 9 guests",2025-04-28
5779,249,"Château Lynch‑Bages 2019","Château Lynch‑Bages 2019",Main Cellar A1,IN,12,,,intake-351,"Delivery from order #351",2025-04-29
5780,249,"Château Lynch‑Bages 2019","Château Lynch‑Bages 2019",Main Cellar A1,IN,12,,,intake-352,"Delivery from order #352",2025-04-30
5781,249,"Château Lynch‑Bages 2019","Château Lynch‑Bages 2019",Main Cellar A1,IN,12,,,intake-353,"Delivery from order #353",2025-05-01
3551,677,"Ornellaia 2016","Ornellaia",Main Cellar A2,IN,12,,,intake-110,"Delivery from order #110",2025-05-02
3552,151,"Château Brane‑Cantenac 2019","Château Brane‑Cantenac 2019",Fridge 1,OUT,1,,,consumption-2025-05-02,"Guest service - 3 guests",2025-05-02
3553,374,"Armand Rousseau Chambertin 2018","Armand",Main Cellar B3,OUT,1,,,consumption-2025-05-02,"Guest service - 2 guests",2025-05-02
3554,677,"Ornellaia 2016","Ornellaia",Main Cellar A2,IN,12,,,intake-111,"Delivery from order #111",2025-05-03
3555,785,"Muga Prado Enea Gran Reserva 2012","Muga",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-03
3556,88,"Krug Vintage 2016","Krug",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-03
5782,598,"Vietti Barolo Ravera 2009","Vietti",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-03
5783,478,"DRC Echézeaux 2014","DRC",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-03
3557,781,"CVNE Imperial Gran Reserva 2016","CVNE",Guest Pantry 1,OUT,1,,,consumption-2025-05-05,"Guest service - 2 guests",2025-05-05
3558,287,"Château Montrose 2012","Château Montrose 2012",Wine Fridge Port,OUT,2,,,consumption-2025-05-05,"Guest service - 4 guests",2025-05-05
3559,917,"Bryant Family Cabernet 2018","Bryant",Fridge 1,OUT,2,,,consumption-2025-05-06,"Guest service - 4 guests",2025-05-06
5784,851,"Dönnhoff Hermannshöhle GG 2014","Dönnhoff",Fridge 1,IN,12,,,intake-354,"Delivery from order #354",2025-05-06
5785,692,"Masseto 2018","Masseto",Main Cellar B3,OUT,2,,,consumption-2025-05-07,"Guest service - 4 guests",2025-05-07
5786,42,"Dom Pérignon 2012","Dom",Guest Pantry 1,OUT,2,,,consumption-2025-05-07,"Guest service - 4 guests",2025-05-07
3560,289,"Château Cos d'Estournel 2015","Château Cos d'Estournel 2015",Main Cellar A1,OUT,1,,,consumption-2025-05-10,"Guest service - 3 guests",2025-05-10
3561,692,"Masseto 2018","Masseto",Main Cellar B3,OUT,1,,,consumption-2025-05-10,"Guest service - 2 guests",2025-05-10
3562,686,"Biondi‑Santi Brunello 2013","Biondi‑Santi",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-10
3563,24,"Pol Roger Sir Winston Churchill 2016","Pol",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-10
3564,548,"Coche‑Dury Meursault 2014","Coche‑Dury",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-10
5787,122,"Taittinger Comtes de Champagne 2010","Taittinger",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2025-05-10
5788,979,"Château Suduiraut Sauternes 2012","Château Suduiraut Sauternes 2012",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-10
3565,565,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2010","Domaine",Main Cellar A2,OUT,2,,,consumption-2025-05-12,"Guest service - 7 guests",2025-05-12
3566,563,"Roulot Meursault 1er Cru 2019","Roulot",Guest Pantry 2,OUT,3,,,consumption-2025-05-12,"Guest service - 9 guests",2025-05-12
5789,239,"Château Haut-Brion 2002","Château Haut-Brion 2002",Wine Fridge Port,OUT,3,,,consumption-2025-05-12,"Guest service - 10 guests",2025-05-12
3567,661,"Masseto 2009","Masseto",Guest Pantry 1,OUT,3,,,consumption-2025-05-13,"Guest service - 8 guests",2025-05-13
3568,891,"Harlan Estate Proprietary Red 2002","Harlan",Wine Fridge Starboard,OUT,3,,,consumption-2025-05-13,"Guest service - 7 guests",2025-05-13
5790,934,"Harlan Estate Proprietary Red 2005","Harlan",Fridge 2,OUT,1,,,consumption-2025-05-13,"Guest service - 2 guests",2025-05-13
5791,328,"Château Haut‑Brion Blanc 2006","Château Haut‑Brion Blanc 2006",Main Cellar B3,OUT,2,,,consumption-2025-05-13,"Guest service - 4 guests",2025-05-13
3569,592,"Solaia 2016","Solaia",Main Cellar B1,OUT,3,,,consumption-2025-05-15,"Guest service - 5 guests",2025-05-15
3570,525,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2005","Pierre‑Yves",Main Cellar A2,OUT,1,,,consumption-2025-05-15,"Guest service - 4 guests",2025-05-15
3571,7,"Salon Le Mesnil Blanc de Blancs 2016","Salon Le",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-17
3572,113,"Pol Roger Sir Winston Churchill 2008","Pol",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2025-05-17
5792,239,"Château Haut-Brion 2002","Château Haut-Brion 2002",Wine Fridge Port,IN,12,,,intake-355,"Delivery from order #355",2025-05-17
5793,617,"Biondi‑Santi Brunello 2000","Biondi‑Santi",Main Cellar A2,OUT,2,,,consumption-2025-05-17,"Guest service - 7 guests",2025-05-17
5794,84,"Krug Grande Cuvée 2015","Krug",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-17
5795,702,"Cantina Terlano Vorberg Pinot Bianco Riserva 2005","Cantina",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2025-05-17
5796,172,"Château Latour 2010","Château Latour 2010",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-17
3573,545,"Roulot Meursault 1er Cru 2006","Roulot",Guest Pantry 2,OUT,2,,,consumption-2025-05-18,"Guest service - 7 guests",2025-05-18
3574,798,"Clos Mogador 2017","Clos",Main Cellar A1,OUT,2,,,consumption-2025-05-21,"Guest service - 5 guests",2025-05-21
3575,748,"Muga Prado Enea Gran Reserva 2014","Muga",Fridge 1,OUT,2,,,consumption-2025-05-21,"Guest service - 8 guests",2025-05-21
3576,41,"Krug Grande Cuvée 2016","Krug",Main Cellar A1,OUT,1,,,consumption-2025-05-23,"Guest service - 4 guests",2025-05-23
3577,557,"Dauvissat Chablis Grand Cru Les Preuses 2008","Dauvissat",Fridge 2,OUT,1,,,consumption-2025-05-23,"Guest service - 2 guests",2025-05-23
3578,592,"Solaia 2016","Solaia",Main Cellar B1,OUT,1,,,consumption-2025-05-24,"Guest service - 3 guests",2025-05-24
3579,742,"Jermann Vintage Tunina 2014","Jermann",Guest Pantry 2,OUT,1,,,consumption-2025-05-24,"Guest service - 2 guests",2025-05-24
3580,19,"Krug Grande Cuvée 2019","Krug",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-24
3581,917,"Bryant Family Cabernet 2018","Bryant",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-24
3582,10,"Louis Roederer Cristal 2016","Louis",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-24
5797,481,"Armand Rousseau Chambertin 2014","Armand",Guest Pantry 1,OUT,4,,,consumption-2025-05-24,"Guest service - 10 guests",2025-05-24
5798,17,"Taittinger Comtes de Champagne 2012","Taittinger",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-24
5799,220,"Château Calon‑Ségur 2010","Château Calon‑Ségur 2010",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-24
5800,825,"Dr. Loosen Ürziger Würzgarten GG 2016","Dr.",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-24
5801,68,"Krug Vintage 2005","Krug",Fridge 2,OUT,4,,,consumption-2025-05-25,"Guest service - 10 guests",2025-05-25
5802,352,"Château Malartic‑Lagravière Blanc 2014","Château Malartic‑Lagravière Blanc 2014",Fridge 2,OUT,5,,,consumption-2025-05-25,"Guest service - 10 guests",2025-05-25
3583,463,"Armand Rousseau Chambertin 2010","Armand",Fridge 1,OUT,2,,,consumption-2025-05-27,"Guest service - 7 guests",2025-05-27
3584,4,"Krug Vintage 2014","Krug",Fridge 2,OUT,3,,,consumption-2025-05-27,"Guest service - 10 guests",2025-05-27
3585,545,"Roulot Meursault 1er Cru 2006","Roulot",Guest Pantry 2,IN,12,,,intake-112,"Delivery from order #112",2025-05-28
3586,454,"Georges Roumier Bonnes‑Mares 2012","Georges",Fridge 1,OUT,1,,,consumption-2025-05-28,"Guest service - 3 guests",2025-05-28
5803,516,"Raveneau Chablis Grand Cru Blanchot 2015","Raveneau",Guest Pantry 2,OUT,2,,,consumption-2025-05-28,"Guest service - 8 guests",2025-05-28
5804,365,"Château Malartic‑Lagravière Blanc 2015","Château Malartic‑Lagravière Blanc 2015",Fridge 1,OUT,2,,,consumption-2025-05-28,"Guest service - 7 guests",2025-05-28
3587,73,"Bollinger La Grande Année 2019","Bollinger La",Guest Pantry 1,OUT,1,,,consumption-2025-05-29,"Guest service - 4 guests",2025-05-29
3588,570,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2014","Domaine",Main Cellar B3,OUT,3,,,consumption-2025-05-29,"Guest service - 8 guests",2025-05-29
3589,314,"Château Giscours 2009","Château Giscours 2009",Main Cellar B3,OUT,2,,,consumption-2025-05-30,"Guest service - 4 guests",2025-05-30
3590,771,"La Rioja Alta 904 Gran Reserva 2015","La",Guest Pantry 1,OUT,2,,,consumption-2025-05-30,"Guest service - 5 guests",2025-05-30
5805,76,"Salon Le Mesnil Blanc de Blancs 2002","Salon Le",Guest Pantry 1,OUT,1,,,consumption-2025-05-30,"Guest service - 3 guests",2025-05-30
5806,763,"Muga Prado Enea Gran Reserva 2009","Muga",Guest Pantry 1,OUT,1,,,consumption-2025-05-30,"Guest service - 3 guests",2025-05-30
3591,390,"Armand Rousseau Chambertin 2012","Armand",Fridge 2,OUT,1,,,consumption-2025-05-31,"Guest service - 4 guests",2025-05-31
3592,270,"Château Montrose 2016","Château Montrose 2016",Fridge 2,OUT,2,,,consumption-2025-05-31,"Guest service - 4 guests",2025-05-31
3593,20,"Dom Pérignon 2014","Dom",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2025-05-31
3594,223,"Château Latour 2012","Château Latour 2012",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-31
5807,115,"Louis Roederer Cristal 2019","Louis",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2025-05-31
5808,23,"Salon Le Mesnil Blanc de Blancs 2014","Salon Le",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2025-05-31
3595,545,"Roulot Meursault 1er Cru 2006","Roulot",Guest Pantry 2,IN,12,,,intake-113,"Delivery from order #113",2025-06-01
5809,877,"Keller G‑Max Riesling 2010","Keller",Wine Fridge Port,OUT,3,,,consumption-2025-06-01,"Guest service - 7 guests",2025-06-01
3596,544,"Bouchard Père & Fils Chevalier‑Montrachet 2015","Bouchard",Guest Pantry 2,OUT,3,,,consumption-2025-06-02,"Guest service - 7 guests",2025-06-02
3597,407,"DRC Echézeaux 2002","DRC",Main Cellar B3,OUT,3,,,consumption-2025-06-02,"Guest service - 6 guests",2025-06-02
5810,79,"Taittinger Comtes de Champagne 2016","Taittinger",Guest Pantry 1,OUT,5,,,consumption-2025-06-02,"Guest service - 9 guests",2025-06-02
5811,504,"Dauvissat Chablis Grand Cru Les Preuses 2002","Dauvissat",Fridge 2,OUT,6,,,consumption-2025-06-02,"Guest service - 12 guests",2025-06-02
3598,360,"Domaine de Chevalier Blanc 2014","Domaine de",Main Cellar A2,OUT,2,,,consumption-2025-06-04,"Guest service - 8 guests",2025-06-04
3599,298,"Château Talbot 2018","Château Talbot 2018",Main Cellar A2,OUT,3,,,consumption-2025-06-04,"Guest service - 8 guests",2025-06-04
3600,467,"Sylvain Cathiard Vosne‑Romanée 1er Cru 2012","Sylvain",Guest Pantry 1,OUT,3,,,consumption-2025-06-05,"Guest service - 8 guests",2025-06-05
3601,470,"Armand Rousseau Chambertin 2002","Armand",Main Cellar A2,OUT,2,,,consumption-2025-06-05,"Guest service - 5 guests",2025-06-05
5812,825,"Dr. Loosen Ürziger Würzgarten GG 2016","Dr.",Main Cellar A2,OUT,6,,,consumption-2025-06-05,"Guest service - 12 guests",2025-06-05
3602,490,"Armand Rousseau Chambertin 2009","Armand",Main Cellar B1,OUT,4,,,consumption-2025-06-06,"Guest service - 8 guests",2025-06-06
5813,481,"Armand Rousseau Chambertin 2014","Armand",Guest Pantry 1,IN,12,,,intake-356,"Delivery from order #356",2025-06-06
5814,68,"Krug Vintage 2005","Krug",Fridge 2,IN,12,,,intake-356,"Delivery from order #356",2025-06-06
5815,452,"Faiveley Mazis‑Chambertin 2011","Faiveley",Fridge 2,OUT,4,,,consumption-2025-06-06,"Guest service - 10 guests",2025-06-06
3603,541,"Roulot Meursault 1er Cru 2018","Roulot",Wine Fridge Port,OUT,5,,,consumption-2025-06-07,"Guest service - 10 guests",2025-06-07
3604,742,"Jermann Vintage Tunina 2014","Jermann",Guest Pantry 2,OUT,3,,,consumption-2025-06-07,"Guest service - 8 guests",2025-06-07
3605,237,"Château Mouton Rothschild 2009","Château Mouton Rothschild 2009",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2025-06-07
3606,74,"Salon Le Mesnil Blanc de Blancs 2008","Salon Le",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-06-07
5816,481,"Armand Rousseau Chambertin 2014","Armand",Guest Pantry 1,IN,12,,,intake-357,"Delivery from order #357",2025-06-07
5817,68,"Krug Vintage 2005","Krug",Fridge 2,IN,12,,,intake-357,"Delivery from order #357",2025-06-07
5818,877,"Keller G‑Max Riesling 2010","Keller",Wine Fridge Port,IN,12,,,intake-357,"Delivery from order #357",2025-06-07
5819,183,"Château Mouton Rothschild 2019","Château Mouton Rothschild 2019",Fridge 1,OUT,3,,,consumption-2025-06-07,"Guest service - 5 guests",2025-06-07
5820,613,"Bartolo Mascarello Barolo 2010","Bartolo",Fridge 2,OUT,3,,,consumption-2025-06-07,"Guest service - 8 guests",2025-06-07
5821,219,"Château Ducru-Beaucaillou 2010","Château Ducru-Beaucaillou 2010",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2025-06-07
5822,778,"CVNE Imperial Gran Reserva 2020","CVNE",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2025-06-07
5823,196,"Château Montrose 2013","Château Montrose 2013",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-06-07
3607,579,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2015","Pierre‑Yves",Main Cellar A2,OUT,4,,,consumption-2025-06-08,"Guest service - 7 guests",2025-06-08
3608,877,"Keller G‑Max Riesling 2010","Keller",Wine Fridge Port,OUT,3,,,consumption-2025-06-08,"Guest service - 8 guests",2025-06-08
5824,558,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2000","Domaine",Fridge 1,OUT,2,,,consumption-2025-06-08,"Guest service - 7 guests",2025-06-08
5825,99,"Pol Roger Sir Winston Churchill 2002","Pol",Guest Pantry 1,OUT,3,,,consumption-2025-06-08,"Guest service - 6 guests",2025-06-08
3609,821,"Vega Sicilia Único 2002","Vega",Main Cellar B1,OUT,1,,,consumption-2025-06-09,"Guest service - 2 guests",2025-06-09
3610,353,"Pavillon Blanc du Château Margaux 2020","Pavillon",Main Cellar A2,OUT,1,,,consumption-2025-06-09,"Guest service - 2 guests",2025-06-09
5826,110,"Salon Le Mesnil Blanc de Blancs 2015","Salon Le",Guest Pantry 1,OUT,2,,,consumption-2025-06-09,"Guest service - 4 guests",2025-06-09
5827,935,"Harlan Estate Proprietary Red 2012","Harlan",Guest Pantry 1,OUT,1,,,consumption-2025-06-09,"Guest service - 3 guests",2025-06-09
3611,347,"Château Haut‑Brion Blanc 2010","Château Haut‑Brion Blanc 2010",Guest Pantry 2,OUT,2,,,consumption-2025-06-10,"Guest service - 8 guests",2025-06-10
3612,544,"Bouchard Père & Fils Chevalier‑Montrachet 2015","Bouchard",Guest Pantry 2,IN,12,,,intake-114,"Delivery from order #114",2025-06-11
3613,270,"Château Montrose 2016","Château Montrose 2016",Fridge 2,IN,12,,,intake-114,"Delivery from order #114",2025-06-11
3614,360,"Domaine de Chevalier Blanc 2014","Domaine de",Main Cellar A2,IN,12,,,intake-114,"Delivery from order #114",2025-06-11
5828,891,"Harlan Estate Proprietary Red 2002","Harlan",Wine Fridge Starboard,OUT,2,,,consumption-2025-06-11,"Guest service - 8 guests",2025-06-11
5829,857,"J. J. Prüm Wehlener Sonnenuhr Spätlese 2010","J. J.",Fridge 2,OUT,2,,,consumption-2025-06-11,"Guest service - 7 guests",2025-06-11
3615,304,"Château Rauzan‑Ségla 2005","Château Rauzan‑Ségla 2005",Main Cellar B3,OUT,4,,,consumption-2025-06-12,"Guest service - 10 guests",2025-06-12
5830,901,"Shafer Hillside Select 2002","Shafer",Guest Pantry 1,OUT,3,,,consumption-2025-06-12,"Guest service - 5 guests",2025-06-12
5831,202,"Château Palmer 2016","Château Palmer 2016",Fridge 2,OUT,2,,,consumption-2025-06-12,"Guest service - 4 guests",2025-06-12
3616,202,"Château Palmer 2016","Château Palmer 2016",Fridge 2,OUT,2,,,consumption-2025-06-13,"Guest service - 4 guests",2025-06-13
5832,928,"Joseph Phelps Insignia 2003","Joseph",Main Cellar B1,OUT,1,,,consumption-2025-06-13,"Guest service - 4 guests",2025-06-13
5833,101,"Bollinger La Grande Année 2015","Bollinger La",Guest Pantry 1,OUT,3,,,consumption-2025-06-13,"Guest service - 5 guests",2025-06-13
3617,637,"Bartolo Mascarello Barolo 2005","Bartolo",Guest Pantry 1,OUT,1,,,consumption-2025-06-14,"Guest service - 2 guests",2025-06-14
3618,599,"Biondi‑Santi Brunello 2009","Biondi‑Santi",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2025-06-14
3619,548,"Coche‑Dury Meursault 2014","Coche‑Dury",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-06-14
5834,463,"Armand Rousseau Chambertin 2010","Armand",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2025-06-14
5835,729,"Planeta Chardonnay 2019","Planeta",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2025-06-14
5836,303,"Château Rauzan‑Ségla 2016","Château Rauzan‑Ségla 2016",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2025-06-14
3620,579,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2015","Pierre‑Yves",Main Cellar A2,IN,12,,,intake-115,"Delivery from order #115",2025-06-15
3621,544,"Bouchard Père & Fils Chevalier‑Montrachet 2015","Bouchard",Guest Pantry 2,IN,12,,,intake-115,"Delivery from order #115",2025-06-15
3622,270,"Château Montrose 2016","Château Montrose 2016",Fridge 2,IN,12,,,intake-115,"Delivery from order #115",2025-06-15
3623,360,"Domaine de Chevalier Blanc 2014","Domaine de",Main Cellar A2,IN,12,,,intake-115,"Delivery from order #115",2025-06-15
3624,589,"Solaia 2010","Solaia",Guest Pantry 2,OUT,2,,,consumption-2025-06-15,"Guest service - 4 guests",2025-06-15
3625,177,"Château Mouton Rothschild 2005","Château Mouton Rothschild 2005",Guest Pantry 1,OUT,1,,,consumption-2025-06-15,"Guest service - 2 guests",2025-06-15
5837,452,"Faiveley Mazis‑Chambertin 2011","Faiveley",Fridge 2,IN,12,,,intake-358,"Delivery from order #358",2025-06-15
5838,504,"Dauvissat Chablis Grand Cru Les Preuses 2002","Dauvissat",Fridge 2,IN,12,,,intake-358,"Delivery from order #358",2025-06-15
5839,607,"Gaja Barbaresco 2009","Gaja",Main Cellar B3,OUT,5,,,consumption-2025-06-15,"Guest service - 9 guests",2025-06-15
5840,488,"Georges Roumier Bonnes‑Mares 2015","Georges",Guest Pantry 2,OUT,1,,,consumption-2025-06-16,"Guest service - 4 guests",2025-06-16
5841,155,"Château Margaux 2016","Château Margaux 2016",Main Cellar B3,OUT,2,,,consumption-2025-06-16,"Guest service - 7 guests",2025-06-16
3626,440,"Comte Liger‑Belair La Romanée 2003","Comte",Wine Fridge Starboard,OUT,1,,,consumption-2025-06-17,"Guest service - 4 guests",2025-06-17
5842,99,"Pol Roger Sir Winston Churchill 2002","Pol",Guest Pantry 1,IN,12,,,intake-360,"Delivery from order #360",2025-06-17
5843,202,"Château Palmer 2016","Château Palmer 2016",Fridge 2,IN,12,,,intake-360,"Delivery from order #360",2025-06-17
5844,857,"J. J. Prüm Wehlener Sonnenuhr Spätlese 2010","J. J.",Fridge 2,IN,12,,,intake-360,"Delivery from order #360",2025-06-17
5845,452,"Faiveley Mazis‑Chambertin 2011","Faiveley",Fridge 2,IN,12,,,intake-360,"Delivery from order #360",2025-06-17
