id,vintage_id,wine_id,wine_type,quantity,location,event_type,metadata,created_at
3223,20,20,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":3}",2025-10-07
3224,384,384,Red,2,Fridge 1,consume,"{"guest_count":7}",2025-10-08
3225,304,304,Red,2,Main Cellar B3,consume,"{"guest_count":8}",2025-10-08
4803,779,779,Red,2,Guest Pantry 2,consume,"{"guest_count":8}",2025-10-08
4804,47,47,Sparkling,4,Main Cellar A2,consume,"{"guest_count":8}",2025-10-08
3226,248,248,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2025-10-09
3227,758,758,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2025-10-09
3228,506,506,White,2,Guest Pantry 1,consume,"{"guest_count":3}",2025-10-10
3229,746,746,Red,1,Fridge 1,consume,"{"guest_count":4}",2025-10-10
4805,482,482,Red,2,Guest Pantry 2,consume,"{"guest_count":7}",2025-10-10
4806,636,636,Red,3,Guest Pantry 2,consume,"{"guest_count":9}",2025-10-10
3230,828,828,White,1,Fridge 2,consume,"{"guest_count":2}",2025-10-11
3231,41,41,Sparkling,2,Main Cellar A1,consume,"{"guest_count":4}",2025-10-11
4807,626,626,Red,3,Fridge 2,consume,"{"guest_count":5}",2025-10-11
4808,777,777,Red,4,Fridge 2,consume,"{"guest_count":10}",2025-10-12
4809,929,929,Red,2,Guest Pantry 2,consume,"{"guest_count":6}",2025-10-13
4810,332,332,White,6,Guest Pantry 1,consume,"{"guest_count":12}",2025-10-13
3232,93,null,Sparkling,12,Wine Fridge Starboard,receive,"{"order_id":139}",2025-10-14
3233,37,37,Sparkling,2,Main Cellar B1,consume,"{"guest_count":7}",2025-10-14
4811,908,908,Red,2,Main Cellar B3,consume,"{"guest_count":5}",2025-10-14
3234,93,null,Sparkling,12,Wine Fridge Starboard,receive,"{"order_id":140}",2025-10-15
3235,119,119,Sparkling,1,Guest Pantry 2,consume,"{"guest_count":3}",2025-10-15
3236,280,280,Red,1,Wine Fridge Starboard,consume,"{"guest_count":2}",2025-10-16
3237,124,124,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2025-10-16
4812,47,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":378}",2025-10-16
4813,779,null,Red,12,Guest Pantry 2,receive,"{"order_id":378}",2025-10-16
4814,482,null,Red,12,Guest Pantry 2,receive,"{"order_id":378}",2025-10-16
4815,700,700,White,1,Guest Pantry 1,consume,"{"guest_count":2}",2025-10-16
4816,787,787,Red,1,Fridge 2,consume,"{"guest_count":3}",2025-10-16
3238,116,116,Sparkling,4,Guest Pantry 1,consume,"{"guest_count":12}",2025-10-17
3239,492,492,Red,3,Guest Pantry 2,consume,"{"guest_count":9}",2025-10-17
4817,331,331,White,2,Main Cellar B3,consume,"{"guest_count":6}",2025-10-17
4818,41,41,Sparkling,6,Main Cellar A1,consume,"{"guest_count":12}",2025-10-17
3240,451,451,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2025-10-18
3241,432,432,Red,1,Fridge 1,consume,"{"guest_count":2}",2025-10-18
4819,47,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":380}",2025-10-18
4820,777,null,Red,12,Fridge 2,receive,"{"order_id":380}",2025-10-18
4821,779,null,Red,12,Guest Pantry 2,receive,"{"order_id":380}",2025-10-18
4822,482,null,Red,12,Guest Pantry 2,receive,"{"order_id":380}",2025-10-18
3242,93,null,Sparkling,12,Wine Fridge Starboard,receive,"{"order_id":141}",2025-10-19
3243,506,null,White,12,Guest Pantry 1,receive,"{"order_id":141}",2025-10-19
3244,651,651,Red,3,Main Cellar A2,consume,"{"guest_count":5}",2025-10-19
3245,194,194,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2025-10-19
3246,953,953,Red,2,Wine Fridge Starboard,consume,"{"guest_count":8}",2025-10-20
3247,413,413,Red,2,Fridge 2,consume,"{"guest_count":4}",2025-10-20
4823,47,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":379}",2025-10-20
4824,777,null,Red,12,Fridge 2,receive,"{"order_id":379}",2025-10-20
4825,779,null,Red,12,Guest Pantry 2,receive,"{"order_id":379}",2025-10-20
4826,482,null,Red,12,Guest Pantry 2,receive,"{"order_id":379}",2025-10-20
3248,506,null,White,12,Guest Pantry 1,receive,"{"order_id":142}",2025-10-23
3249,560,560,White,4,Main Cellar B3,consume,"{"guest_count":11}",2025-10-25
4827,140,140,Red,2,Main Cellar B1,consume,"{"guest_count":7}",2025-10-25
3250,55,55,Sparkling,1,Fridge 2,consume,"{"guest_count":2}",2025-10-28
3251,590,590,Red,1,Guest Pantry 1,consume,"{"guest_count":3}",2025-10-28
4828,754,754,Red,2,Fridge 2,consume,"{"guest_count":7}",2025-10-31
4829,210,210,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2025-10-31
3252,771,771,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2025-11-01
3253,541,541,White,2,Wine Fridge Port,consume,"{"guest_count":4}",2025-11-01
4830,140,null,Red,12,Main Cellar B1,receive,"{"order_id":381}",2025-11-02
3254,413,null,Red,12,Fridge 2,receive,"{"order_id":143}",2025-11-05
4831,503,503,White,1,Guest Pantry 1,consume,"{"guest_count":4}",2025-11-07
4832,91,91,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":3}",2025-11-07
3255,413,null,Red,12,Fridge 2,receive,"{"order_id":144}",2025-11-08
4833,354,354,White,1,Wine Fridge Starboard,consume,"{"guest_count":2}",2025-11-08
4834,143,143,Red,2,Fridge 1,consume,"{"guest_count":3}",2025-11-12
3256,121,121,Sparkling,1,Wine Fridge Starboard,consume,"{"guest_count":4}",2025-11-19
3257,918,918,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2025-11-19
3258,464,464,Red,2,Fridge 1,consume,"{"guest_count":4}",2025-11-21
4835,960,960,Red,1,Fridge 1,consume,"{"guest_count":2}",2025-11-23
3259,651,651,Red,2,Main Cellar A2,consume,"{"guest_count":3}",2025-11-24
3260,532,532,White,1,Main Cellar A1,consume,"{"guest_count":2}",2025-11-24
4836,584,584,Red,1,Fridge 1,consume,"{"guest_count":2}",2025-12-06
4837,497,497,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2025-12-06
4838,152,152,Red,1,Fridge 1,consume,"{"guest_count":4}",2025-12-13
4839,394,394,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2025-12-13
4840,394,null,Red,12,Main Cellar A1,receive,"{"order_id":382}",2025-12-19
4841,784,784,Red,1,Fridge 2,consume,"{"guest_count":2}",2025-12-24
3261,754,754,Red,1,Fridge 2,consume,"{"guest_count":2}",2026-01-01
3262,409,null,Red,12,Fridge 1,receive,"{"order_id":146}",2026-01-04
3263,409,null,Red,12,Fridge 1,receive,"{"order_id":145}",2026-01-06
3264,675,675,Red,1,Fridge 1,consume,"{"guest_count":3}",2026-01-09
4842,136,136,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2026-01-12
4843,829,829,White,1,Guest Pantry 2,consume,"{"guest_count":2}",2026-01-12
3265,541,541,White,1,Wine Fridge Port,consume,"{"guest_count":4}",2026-01-23
3266,679,679,Red,2,Main Cellar A1,consume,"{"guest_count":4}",2026-01-23
3267,356,356,White,1,Wine Fridge Port,consume,"{"guest_count":3}",2026-02-06
4844,947,947,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2026-02-06
3268,45,45,Sparkling,1,Fridge 2,consume,"{"guest_count":3}",2026-02-10
4845,17,17,Sparkling,1,Guest Pantry 2,consume,"{"guest_count":2}",2026-02-16
4846,892,892,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2026-02-16
4847,172,172,Red,2,Fridge 2,consume,"{"guest_count":3}",2026-02-17
4848,791,791,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2026-02-19
4849,700,700,White,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-02-19
3269,6,null,Sparkling,12,Guest Pantry 2,receive,"{"order_id":147}",2026-02-21
3270,14,14,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-02-22
4850,172,null,Red,12,Fridge 2,receive,"{"order_id":383}",2026-02-27
4851,442,442,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2026-03-01
4852,172,null,Red,12,Fridge 2,receive,"{"order_id":384}",2026-03-03
3271,159,159,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2026-03-04
3272,350,350,White,4,Main Cellar B3,consume,"{"guest_count":8}",2026-03-05
4853,513,513,White,1,Fridge 2,consume,"{"guest_count":3}",2026-03-05
3273,164,164,Red,2,Guest Pantry 1,consume,"{"guest_count":7}",2026-03-06
4854,442,null,Red,12,Main Cellar A2,receive,"{"order_id":385}",2026-03-07
3274,51,51,Sparkling,3,Fridge 2,consume,"{"guest_count":7}",2026-03-08
3275,656,656,Red,4,Guest Pantry 1,consume,"{"guest_count":8}",2026-03-08
4855,119,119,Sparkling,3,Guest Pantry 2,consume,"{"guest_count":11}",2026-03-08
4856,401,401,Red,4,Fridge 2,consume,"{"guest_count":8}",2026-03-12
4857,662,662,Red,1,Fridge 2,consume,"{"guest_count":4}",2026-03-12
3276,805,805,Red,2,Fridge 1,consume,"{"guest_count":4}",2026-03-13
3277,629,629,Red,2,Fridge 1,consume,"{"guest_count":4}",2026-03-13
3278,36,36,Sparkling,1,Main Cellar A2,consume,"{"guest_count":3}",2026-03-14
4858,417,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":386}",2026-03-15
4859,417,null,Red,12,Fridge 2,receive,"{"order_id":386}",2026-03-15
4860,888,888,Red,2,Fridge 1,consume,"{"guest_count":5}",2026-03-15
3279,891,891,Red,2,Wine Fridge Starboard,consume,"{"guest_count":7}",2026-03-18
3280,566,566,White,2,Fridge 2,consume,"{"guest_count":5}",2026-03-18
4861,676,676,Red,3,Fridge 1,consume,"{"guest_count":5}",2026-03-18
4862,761,761,Red,3,Fridge 1,consume,"{"guest_count":5}",2026-03-18
3281,656,null,Red,12,Guest Pantry 1,receive,"{"order_id":148}",2026-03-20
4863,401,null,Red,12,Fridge 2,receive,"{"order_id":387}",2026-03-20
4864,559,559,White,2,Guest Pantry 2,consume,"{"guest_count":6}",2026-03-20
3282,420,420,Red,2,Wine Fridge Port,consume,"{"guest_count":3}",2026-03-22
3283,748,748,Red,1,Fridge 1,consume,"{"guest_count":2}",2026-03-22
4865,731,731,White,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-03-22
4866,653,653,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2026-03-22
3284,555,555,White,1,Main Cellar A1,consume,"{"guest_count":3}",2026-03-24
3285,238,238,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-03-24
4867,70,70,Sparkling,3,Fridge 1,consume,"{"guest_count":12}",2026-03-24
4868,72,72,Sparkling,5,Fridge 1,consume,"{"guest_count":10}",2026-03-24
3286,842,842,White,4,Main Cellar A1,consume,"{"guest_count":12}",2026-03-26
3287,527,527,White,3,Guest Pantry 1,consume,"{"guest_count":10}",2026-03-26
4869,182,182,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2026-03-26
3288,344,344,White,1,Main Cellar A2,consume,"{"guest_count":2}",2026-03-27
3289,483,483,Red,2,Main Cellar A2,consume,"{"guest_count":7}",2026-03-28
3290,903,903,Red,2,Main Cellar B1,consume,"{"guest_count":5}",2026-03-28
4870,336,336,White,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-03-28
4871,559,null,White,12,Guest Pantry 2,receive,"{"order_id":388}",2026-03-29
4872,72,null,Sparkling,12,Fridge 1,receive,"{"order_id":389}",2026-03-29
4873,559,null,White,12,Guest Pantry 2,receive,"{"order_id":389}",2026-03-29
4874,653,null,Red,12,Wine Fridge Port,receive,"{"order_id":389}",2026-03-29
3291,549,549,White,2,Main Cellar A2,consume,"{"guest_count":4}",2026-03-30
4875,761,761,Red,2,Fridge 1,consume,"{"guest_count":7}",2026-03-30
4876,886,886,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2026-03-31
4877,520,520,White,2,Main Cellar A1,consume,"{"guest_count":4}",2026-03-31
4878,337,337,White,4,Guest Pantry 1,consume,"{"guest_count":8}",2026-04-01
4879,537,537,White,3,Main Cellar A1,consume,"{"guest_count":10}",2026-04-01
3292,527,null,White,12,Guest Pantry 1,receive,"{"order_id":149}",2026-04-02
3293,522,null,White,12,Guest Pantry 2,receive,"{"order_id":149}",2026-04-02
4880,72,null,Sparkling,12,Fridge 1,receive,"{"order_id":391}",2026-04-02
4881,336,null,White,12,Guest Pantry 1,receive,"{"order_id":391}",2026-04-02
4882,653,null,Red,12,Wine Fridge Port,receive,"{"order_id":391}",2026-04-02
4883,72,null,Sparkling,12,Fridge 1,receive,"{"order_id":390}",2026-04-03
4884,559,null,White,12,Guest Pantry 2,receive,"{"order_id":390}",2026-04-03
4885,653,null,Red,12,Wine Fridge Port,receive,"{"order_id":390}",2026-04-03
3294,527,null,White,12,Guest Pantry 1,receive,"{"order_id":150}",2026-04-05
3295,522,null,White,12,Guest Pantry 2,receive,"{"order_id":150}",2026-04-05
4886,851,851,White,3,Fridge 1,consume,"{"guest_count":8}",2026-04-05
4887,577,577,White,6,Main Cellar B3,consume,"{"guest_count":11}",2026-04-05
3296,822,822,Red,2,Fridge 1,consume,"{"guest_count":4}",2026-04-06
3297,898,898,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2026-04-06
3298,684,684,Red,2,Fridge 2,consume,"{"guest_count":6}",2026-04-07
3299,49,49,Sparkling,4,Main Cellar B1,consume,"{"guest_count":8}",2026-04-07
4888,78,78,Sparkling,4,Fridge 1,consume,"{"guest_count":7}",2026-04-08
4889,859,859,White,5,Fridge 2,consume,"{"guest_count":9}",2026-04-08
4890,886,null,Red,12,Guest Pantry 2,receive,"{"order_id":392}",2026-04-11
3300,42,42,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-04-12
3301,600,600,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2026-04-12
4891,886,null,Red,12,Guest Pantry 2,receive,"{"order_id":393}",2026-04-12
4892,350,350,White,4,Main Cellar B3,consume,"{"guest_count":8}",2026-04-12
4893,164,164,Red,2,Guest Pantry 1,consume,"{"guest_count":7}",2026-04-13
4894,71,71,Sparkling,1,Fridge 2,consume,"{"guest_count":4}",2026-04-15
3302,49,null,Sparkling,12,Main Cellar B1,receive,"{"order_id":151}",2026-04-18
3303,822,null,Red,12,Fridge 1,receive,"{"order_id":151}",2026-04-18
3304,214,214,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2026-04-18
3305,913,913,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2026-04-18
4895,78,null,Sparkling,12,Fridge 1,receive,"{"order_id":394}",2026-04-18
4896,785,785,Red,2,Main Cellar A1,consume,"{"guest_count":7}",2026-04-18
3306,49,null,Sparkling,12,Main Cellar B1,receive,"{"order_id":152}",2026-04-20
3307,822,null,Red,12,Fridge 1,receive,"{"order_id":152}",2026-04-20
3308,536,536,White,5,Fridge 2,consume,"{"guest_count":9}",2026-04-20
3309,565,565,White,3,Main Cellar A2,consume,"{"guest_count":6}",2026-04-20
3310,875,875,White,2,Main Cellar B1,consume,"{"guest_count":7}",2026-04-21
3311,737,737,White,2,Main Cellar B1,consume,"{"guest_count":6}",2026-04-21
4897,350,null,White,12,Main Cellar B3,receive,"{"order_id":395}",2026-04-21
4898,339,339,White,1,Fridge 2,consume,"{"guest_count":2}",2026-04-23
4899,230,230,Red,2,Fridge 2,consume,"{"guest_count":4}",2026-04-23
4900,145,145,Red,3,Fridge 1,consume,"{"guest_count":10}",2026-04-25
4901,724,724,White,4,Fridge 2,consume,"{"guest_count":7}",2026-04-25
3312,352,352,White,4,Fridge 2,consume,"{"guest_count":8}",2026-04-29
3313,763,763,Red,4,Guest Pantry 1,consume,"{"guest_count":10}",2026-04-29
4902,230,null,Red,12,Fridge 2,receive,"{"order_id":396}",2026-04-29
4903,833,833,White,4,Main Cellar B3,consume,"{"guest_count":8}",2026-04-29
4904,579,579,White,4,Main Cellar A2,consume,"{"guest_count":11}",2026-04-29
4905,144,144,Red,2,Main Cellar A1,consume,"{"guest_count":5}",2026-04-30
4906,921,921,Red,4,Fridge 2,consume,"{"guest_count":7}",2026-04-30
3314,749,749,Red,1,Fridge 2,consume,"{"guest_count":2}",2026-05-02
3315,37,37,Sparkling,1,Main Cellar B1,consume,"{"guest_count":4}",2026-05-02
3316,846,846,White,4,Guest Pantry 2,consume,"{"guest_count":7}",2026-05-03
3317,109,109,Sparkling,2,Fridge 2,consume,"{"guest_count":7}",2026-05-03
3318,257,257,Red,3,Fridge 2,consume,"{"guest_count":6}",2026-05-04
3319,581,581,Red,3,Guest Pantry 1,consume,"{"guest_count":6}",2026-05-04
4907,228,228,Red,1,Fridge 1,consume,"{"guest_count":2}",2026-05-04
4908,488,488,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2026-05-05
3320,270,270,Red,3,Fridge 2,consume,"{"guest_count":8}",2026-05-06
3321,856,856,White,4,Main Cellar B1,consume,"{"guest_count":7}",2026-05-06
4909,610,610,Red,2,Guest Pantry 2,consume,"{"guest_count":5}",2026-05-06
4910,921,null,Red,12,Fridge 2,receive,"{"order_id":397}",2026-05-07
4911,400,null,Red,12,Guest Pantry 2,receive,"{"order_id":397}",2026-05-07
3322,89,89,Sparkling,3,Main Cellar A2,consume,"{"guest_count":9}",2026-05-08
4912,952,952,Red,3,Fridge 1,consume,"{"guest_count":6}",2026-05-08
4913,949,949,Red,4,Main Cellar A2,consume,"{"guest_count":7}",2026-05-08
3323,344,344,White,1,Main Cellar A2,consume,"{"guest_count":3}",2026-05-09
3324,505,505,White,1,Fridge 2,consume,"{"guest_count":2}",2026-05-09
4914,599,599,Red,2,Guest Pantry 2,consume,"{"guest_count":7}",2026-05-10
4915,366,366,White,1,Main Cellar B3,consume,"{"guest_count":4}",2026-05-10
4916,302,302,Red,1,Fridge 2,consume,"{"guest_count":4}",2026-05-11
3325,600,600,Red,4,Main Cellar A2,consume,"{"guest_count":12}",2026-05-13
4917,67,67,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":4}",2026-05-14
4918,708,708,White,1,Guest Pantry 1,consume,"{"guest_count":3}",2026-05-14
3326,932,932,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2026-05-15
3327,856,null,White,12,Main Cellar B1,receive,"{"order_id":154}",2026-05-17
3328,109,null,Sparkling,12,Fridge 2,receive,"{"order_id":154}",2026-05-17
4919,111,111,Sparkling,1,Main Cellar B1,consume,"{"guest_count":2}",2026-05-17
4920,176,176,Red,1,Fridge 2,consume,"{"guest_count":2}",2026-05-17
3329,856,null,White,12,Main Cellar B1,receive,"{"order_id":153}",2026-05-18
3330,109,null,Sparkling,12,Fridge 2,receive,"{"order_id":153}",2026-05-18
3331,365,365,White,4,Fridge 1,consume,"{"guest_count":8}",2026-05-18
4921,270,270,Red,5,Fridge 2,consume,"{"guest_count":10}",2026-05-18
4922,33,33,Sparkling,4,Guest Pantry 2,consume,"{"guest_count":12}",2026-05-18
3332,895,895,Red,2,Fridge 2,consume,"{"guest_count":6}",2026-05-19
4923,361,361,White,3,Guest Pantry 2,consume,"{"guest_count":10}",2026-05-19
4924,71,71,Sparkling,5,Fridge 2,consume,"{"guest_count":10}",2026-05-19
3333,318,318,Red,2,Main Cellar A1,consume,"{"guest_count":7}",2026-05-20
3334,744,744,White,2,Fridge 1,consume,"{"guest_count":4}",2026-05-20
4925,440,440,Red,6,Wine Fridge Starboard,consume,"{"guest_count":11}",2026-05-20
3335,856,null,White,12,Main Cellar B1,receive,"{"order_id":155}",2026-05-21
3336,109,null,Sparkling,12,Fridge 2,receive,"{"order_id":155}",2026-05-21
3337,600,null,Red,12,Main Cellar A2,receive,"{"order_id":155}",2026-05-21
3338,932,null,Red,12,Main Cellar A2,receive,"{"order_id":155}",2026-05-21
3339,129,129,Red,2,Main Cellar A1,consume,"{"guest_count":5}",2026-05-21
3340,663,663,Red,1,Main Cellar B3,consume,"{"guest_count":4}",2026-05-21
4926,522,522,White,3,Guest Pantry 2,consume,"{"guest_count":6}",2026-05-21
4927,344,344,White,6,Main Cellar A2,consume,"{"guest_count":12}",2026-05-21
3341,207,207,Red,2,Fridge 1,consume,"{"guest_count":4}",2026-05-22
3342,122,122,Sparkling,1,Wine Fridge Starboard,consume,"{"guest_count":3}",2026-05-22
4928,599,null,Red,12,Guest Pantry 2,receive,"{"order_id":398}",2026-05-22
3343,388,388,Red,2,Main Cellar B1,consume,"{"guest_count":8}",2026-05-24
3344,236,236,Red,2,Guest Pantry 1,consume,"{"guest_count":8}",2026-05-24
4929,405,405,Red,4,Main Cellar A2,consume,"{"guest_count":7}",2026-05-25
4930,790,790,Red,3,Fridge 1,consume,"{"guest_count":6}",2026-05-25
3345,431,431,Red,2,Fridge 1,consume,"{"guest_count":6}",2026-05-26
3346,522,522,White,3,Guest Pantry 2,consume,"{"guest_count":8}",2026-05-26
4931,324,324,White,2,Main Cellar B1,consume,"{"guest_count":4}",2026-05-26
3347,318,null,Red,12,Main Cellar A1,receive,"{"order_id":156}",2026-05-27
3348,476,476,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2026-05-28
3349,1,1,Sparkling,1,Main Cellar A1,consume,"{"guest_count":2}",2026-05-28
4932,440,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":399}",2026-05-28
4933,71,null,Sparkling,12,Fridge 2,receive,"{"order_id":399}",2026-05-28
4934,823,null,White,12,Main Cellar A2,receive,"{"order_id":399}",2026-05-28
3350,345,345,White,2,Wine Fridge Port,consume,"{"guest_count":3}",2026-05-29
3351,191,191,Red,1,Fridge 2,consume,"{"guest_count":2}",2026-05-29
4935,754,754,Red,2,Fridge 2,consume,"{"guest_count":8}",2026-05-29
4936,373,373,White,2,Main Cellar A1,consume,"{"guest_count":8}",2026-05-29
3352,158,158,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2026-05-30
3353,735,735,White,2,Fridge 2,consume,"{"guest_count":5}",2026-05-30
4937,353,353,White,2,Main Cellar A2,consume,"{"guest_count":4}",2026-05-30
4938,361,361,White,2,Guest Pantry 2,consume,"{"guest_count":6}",2026-05-30
3354,245,245,Red,3,Main Cellar A1,consume,"{"guest_count":8}",2026-05-31
3355,911,911,Red,3,Fridge 1,consume,"{"guest_count":7}",2026-05-31
3356,707,707,White,3,Guest Pantry 2,consume,"{"guest_count":7}",2026-06-01
4939,795,795,Red,3,Wine Fridge Port,consume,"{"guest_count":8}",2026-06-01
4940,90,90,Sparkling,3,Fridge 1,consume,"{"guest_count":9}",2026-06-01
3357,431,null,Red,12,Fridge 1,receive,"{"order_id":157}",2026-06-02
3358,236,null,Red,12,Guest Pantry 1,receive,"{"order_id":157}",2026-06-02
3359,457,457,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2026-06-02
3360,609,609,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2026-06-02
4941,3,3,Sparkling,4,Main Cellar B3,consume,"{"guest_count":7}",2026-06-02
4942,25,25,Sparkling,3,Fridge 1,consume,"{"guest_count":12}",2026-06-02
3361,319,319,Red,2,Guest Pantry 2,consume,"{"guest_count":5}",2026-06-03
4943,902,902,Red,2,Main Cellar A1,consume,"{"guest_count":5}",2026-06-03
4944,155,155,Red,3,Main Cellar B3,consume,"{"guest_count":5}",2026-06-03
3362,317,317,Red,2,Guest Pantry 2,consume,"{"guest_count":3}",2026-06-04
3363,329,329,White,2,Fridge 1,consume,"{"guest_count":4}",2026-06-05
