id,recommendation_id,user_id,session_id,overall_rating,flavor_harmony_rating,texture_balance_rating,acidity_match_rating,tannin_balance_rating,body_match_rating,regional_tradition_rating,occasion,guest_count,time_of_day,season,weather_context,selected,created_at
1093,4420,owner,1093,5,4,4,4,4,4,5,dinner,3,evening,autumn,indoor,1,2025-10-05
2186,8797,owner,2186,4,5,4,4,4,4,4,celebration,2,evening,autumn,indoor,1,2025-10-05
1094,4424,owner,1094,4,5,5,3,4,3,4,dinner,2,afternoon,autumn,outdoor,1,2025-10-07
1095,4429,owner,1095,5,5,4,4,5,5,5,dinner,3,evening,autumn,outdoor,1,2025-10-07
1096,4435,guest_a,1096,3,3,3,4,2,4,4,lunch,7,afternoon,autumn,outdoor,1,2025-10-08
1097,4436,guest_a,1097,3,2,3,2,2,4,4,dinner,8,evening,autumn,outdoor,1,2025-10-08
2187,8803,guest_b,2187,4,3,3,3,4,5,4,lunch,8,afternoon,autumn,outdoor,1,2025-10-08
2188,8807,guest_b,2188,3,4,2,4,2,2,4,lunch,8,evening,autumn,indoor,1,2025-10-08
1098,4440,owner,1098,5,4,4,4,5,5,5,celebration,2,afternoon,autumn,outdoor,1,2025-10-09
1099,4444,owner,1099,5,5,5,5,5,5,5,celebration,3,evening,autumn,outdoor,1,2025-10-09
1100,4448,owner,1100,5,4,5,5,5,5,5,casual,3,afternoon,autumn,outdoor,1,2025-10-10
1101,4451,owner,1101,5,4,4,5,4,4,5,casual,4,night,autumn,outdoor,1,2025-10-10
2189,8812,guest_b,2189,4,4,3,5,3,5,4,cocktail,7,afternoon,autumn,outdoor,1,2025-10-10
2190,8818,guest_b,2190,3,2,2,3,2,3,3,lunch,9,evening,autumn,outdoor,1,2025-10-10
1102,4459,owner,1102,5,5,5,4,5,5,5,casual,2,afternoon,autumn,outdoor,1,2025-10-11
1103,4460,owner,1103,5,5,5,5,5,4,5,dinner,4,evening,autumn,outdoor,1,2025-10-11
2191,8821,guest_a,2191,3,2,2,2,2,2,4,cocktail,5,evening,autumn,outdoor,1,2025-10-11
2192,8825,guest_b,2192,5,4,5,5,4,5,5,cocktail,10,evening,autumn,indoor,1,2025-10-12
2193,8830,guest_b,2193,3,2,2,2,3,2,4,cocktail,6,afternoon,autumn,outdoor,1,2025-10-13
2194,8834,guest_b,2194,3,4,2,4,3,4,4,celebration,12,evening,autumn,outdoor,1,2025-10-13
1104,4463,guest_b,1104,4,4,3,3,3,4,5,lunch,7,evening,autumn,outdoor,1,2025-10-14
2195,8838,guest_a,2195,4,4,4,3,3,5,4,cocktail,5,afternoon,autumn,indoor,1,2025-10-14
1105,4468,owner,1105,5,5,4,5,5,5,5,celebration,3,evening,autumn,indoor,1,2025-10-15
1106,4471,owner,1106,4,4,3,4,3,5,4,casual,2,afternoon,autumn,outdoor,1,2025-10-16
1107,4477,owner,1107,5,4,4,4,4,5,5,dinner,4,evening,autumn,outdoor,1,2025-10-16
2196,8843,owner,2196,4,4,5,5,3,3,5,casual,2,afternoon,autumn,outdoor,1,2025-10-16
2197,8848,owner,2197,5,5,5,5,5,4,5,casual,3,night,autumn,outdoor,1,2025-10-16
1108,4480,guest_b,1108,4,3,5,3,3,4,4,lunch,12,afternoon,autumn,indoor,1,2025-10-17
1109,4485,guest_b,1109,3,3,4,2,2,3,4,cocktail,9,evening,autumn,outdoor,1,2025-10-17
2198,8853,guest_b,2198,3,2,3,2,2,4,3,celebration,6,afternoon,autumn,outdoor,1,2025-10-17
2199,8858,guest_b,2199,3,4,4,4,2,4,4,lunch,12,night,autumn,indoor,1,2025-10-17
1110,4488,owner,1110,5,4,5,4,5,5,5,casual,2,afternoon,autumn,outdoor,1,2025-10-18
1111,4493,owner,1111,5,5,5,4,5,4,5,celebration,2,evening,autumn,outdoor,1,2025-10-18
1112,4497,guest_a,1112,4,4,5,5,3,4,5,dinner,5,afternoon,autumn,indoor,1,2025-10-19
1113,4500,guest_a,1113,4,3,4,4,3,3,4,lunch,5,evening,autumn,outdoor,1,2025-10-19
1114,4503,guest_a,1114,5,5,5,5,5,4,5,dinner,8,afternoon,autumn,outdoor,1,2025-10-20
1115,4506,guest_a,1115,4,3,3,5,3,3,5,dinner,4,evening,autumn,outdoor,1,2025-10-20
1116,4510,guest_b,1116,4,4,4,3,4,3,5,cocktail,11,evening,autumn,indoor,1,2025-10-25
2200,8860,guest_a,2200,4,5,5,4,3,3,4,lunch,7,evening,autumn,outdoor,1,2025-10-25
1117,4513,owner,1117,5,5,4,5,4,5,5,casual,2,afternoon,autumn,indoor,1,2025-10-28
1118,4516,owner,1118,3,3,3,3,2,3,4,dinner,3,evening,autumn,outdoor,1,2025-10-28
2201,8864,guest_a,2201,3,2,4,4,2,2,3,cocktail,7,afternoon,autumn,indoor,1,2025-10-31
2202,8867,guest_a,2202,5,5,5,5,4,4,5,dinner,5,night,autumn,outdoor,1,2025-10-31
1119,4520,owner,1119,5,4,5,5,5,5,5,dinner,4,afternoon,autumn,outdoor,1,2025-11-01
1120,4524,owner,1120,4,5,4,4,3,3,5,dinner,4,evening,autumn,outdoor,1,2025-11-01
2203,8871,owner,2203,4,3,5,5,3,5,4,celebration,4,afternoon,autumn,indoor,1,2025-11-07
2204,8874,owner,2204,4,4,3,3,3,5,5,celebration,3,evening,autumn,outdoor,1,2025-11-07
2205,8878,owner,2205,4,3,5,5,3,3,5,celebration,2,night,autumn,outdoor,1,2025-11-08
2206,8881,owner,2206,4,3,3,4,3,5,5,celebration,3,evening,autumn,outdoor,1,2025-11-12
1121,4527,owner,1121,4,5,4,4,4,4,4,dinner,4,afternoon,autumn,indoor,1,2025-11-19
1122,4531,owner,1122,5,5,4,4,5,5,5,casual,2,night,autumn,outdoor,1,2025-11-19
1123,4535,owner,1123,4,4,4,4,4,3,4,celebration,4,evening,autumn,outdoor,1,2025-11-21
2207,8886,owner,2207,5,5,5,4,4,5,5,celebration,2,evening,autumn,outdoor,1,2025-11-23
1124,4538,owner,1124,4,4,4,3,4,4,5,casual,3,afternoon,autumn,outdoor,1,2025-11-24
1125,4543,owner,1125,4,3,4,4,4,4,5,celebration,2,evening,autumn,outdoor,1,2025-11-24
2208,8891,owner,2208,5,5,5,4,4,5,5,casual,2,afternoon,winter,indoor,1,2025-12-06
2209,8896,owner,2209,4,3,4,3,4,5,5,dinner,2,evening,winter,outdoor,1,2025-12-06
2210,8902,owner,2210,5,5,5,4,5,5,5,dinner,4,afternoon,winter,outdoor,1,2025-12-13
2211,8905,owner,2211,3,3,2,4,2,3,4,casual,2,night,winter,indoor,1,2025-12-13
2212,8911,owner,2212,5,5,4,5,4,5,5,casual,2,afternoon,winter,outdoor,1,2025-12-24
1126,4546,owner,1126,5,5,4,5,4,5,5,dinner,2,evening,winter,outdoor,1,2026-01-01
1127,4549,owner,1127,5,5,4,4,5,5,5,celebration,3,evening,winter,outdoor,1,2026-01-09
2213,8913,owner,2213,5,5,5,4,4,4,5,dinner,2,afternoon,winter,outdoor,1,2026-01-12
2214,8917,owner,2214,5,4,4,4,5,5,5,celebration,2,evening,winter,indoor,1,2026-01-12
1128,4552,owner,1128,5,4,5,5,5,4,5,casual,4,afternoon,winter,outdoor,1,2026-01-23
1129,4557,owner,1129,4,4,3,4,4,4,5,celebration,4,night,winter,outdoor,1,2026-01-23
1130,4562,owner,1130,5,5,5,5,5,5,5,dinner,3,evening,winter,indoor,1,2026-02-06
2215,8921,owner,2215,5,5,4,5,4,4,5,dinner,4,night,winter,outdoor,1,2026-02-06
1131,4567,owner,1131,5,5,5,5,4,4,5,casual,3,evening,winter,outdoor,1,2026-02-10
2216,8924,owner,2216,4,3,3,5,4,5,5,dinner,2,afternoon,winter,outdoor,1,2026-02-16
2217,8928,owner,2217,5,4,4,4,5,5,5,casual,4,evening,winter,outdoor,1,2026-02-16
2218,8931,owner,2218,5,4,5,4,4,5,5,dinner,3,evening,winter,outdoor,1,2026-02-17
2219,8934,owner,2219,3,3,4,3,3,3,4,dinner,4,afternoon,winter,indoor,1,2026-02-19
2220,8939,owner,2220,4,5,3,5,4,5,5,casual,2,evening,winter,indoor,1,2026-02-19
1132,4570,owner,1132,4,3,4,5,3,4,4,casual,2,evening,winter,indoor,1,2026-02-22
2221,8942,owner,2221,5,5,5,5,4,5,5,dinner,4,night,spring,outdoor,1,2026-03-01
1133,4573,guest_a,1133,3,2,3,2,3,2,3,cocktail,4,night,spring,indoor,1,2026-03-04
1134,4577,guest_a,1134,4,5,5,5,4,3,5,lunch,8,night,spring,indoor,1,2026-03-05
2222,8945,owner,2222,4,3,5,3,3,4,5,celebration,3,evening,spring,outdoor,1,2026-03-05
1135,4581,guest_a,1135,4,5,4,5,4,4,5,dinner,7,night,spring,outdoor,1,2026-03-06
1136,4584,guest_a,1136,3,4,3,2,2,3,3,dinner,7,afternoon,spring,outdoor,1,2026-03-08
1137,4588,guest_a,1137,4,3,4,5,3,4,5,lunch,8,evening,spring,indoor,1,2026-03-08
2223,8949,guest_b,2223,3,2,4,3,2,2,3,cocktail,11,night,spring,outdoor,1,2026-03-08
2224,8953,guest_a,2224,4,4,5,3,3,4,4,dinner,8,afternoon,spring,indoor,1,2026-03-12
2225,8956,guest_a,2225,4,3,5,3,4,3,4,dinner,4,evening,spring,outdoor,1,2026-03-12
1138,4593,guest_a,1138,4,4,3,3,3,3,5,lunch,4,afternoon,spring,outdoor,1,2026-03-13
1139,4597,guest_a,1139,3,2,3,2,3,4,3,cocktail,4,night,spring,outdoor,1,2026-03-13
1140,4602,owner,1140,4,5,3,4,4,4,5,dinner,3,evening,spring,outdoor,1,2026-03-14
2226,8961,guest_a,2226,4,4,3,3,4,5,4,cocktail,5,night,spring,outdoor,1,2026-03-15
1141,4606,guest_a,1141,4,4,5,5,4,4,5,dinner,7,afternoon,spring,outdoor,1,2026-03-18
1142,4609,guest_a,1142,3,3,4,4,2,4,4,lunch,5,evening,spring,outdoor,1,2026-03-18
2227,8965,guest_a,2227,5,5,4,5,4,5,5,cocktail,5,afternoon,spring,outdoor,1,2026-03-18
2228,8969,guest_a,2228,3,3,3,2,3,3,4,cocktail,5,evening,spring,outdoor,1,2026-03-18
2229,8974,guest_a,2229,4,4,5,5,4,4,4,lunch,6,afternoon,spring,outdoor,1,2026-03-20
1143,4614,owner,1143,5,5,4,5,5,4,5,casual,3,afternoon,spring,outdoor,1,2026-03-22
1144,4620,owner,1144,5,4,4,5,4,5,5,dinner,2,night,spring,outdoor,1,2026-03-22
2230,8977,owner,2230,4,5,4,4,4,3,5,dinner,2,afternoon,spring,outdoor,1,2026-03-22
2231,8981,owner,2231,5,4,4,5,5,5,5,celebration,4,evening,spring,outdoor,1,2026-03-22
1145,4624,owner,1145,5,5,4,5,4,4,5,casual,3,afternoon,spring,indoor,1,2026-03-24
1146,4628,owner,1146,4,3,4,3,4,4,5,casual,2,night,spring,indoor,1,2026-03-24
2232,8983,guest_b,2232,4,4,3,5,4,3,4,cocktail,12,afternoon,spring,outdoor,1,2026-03-24
2233,8987,guest_b,2233,3,2,3,4,3,4,3,lunch,10,evening,spring,outdoor,1,2026-03-24
1147,4631,guest_b,1147,4,5,5,4,3,3,5,lunch,12,afternoon,spring,indoor,1,2026-03-26
1148,4635,guest_b,1148,5,4,5,4,4,4,5,cocktail,10,evening,spring,indoor,1,2026-03-26
2234,8991,owner,2234,4,4,4,4,4,3,4,celebration,2,night,spring,outdoor,1,2026-03-26
1149,4637,owner,1149,4,3,4,4,3,5,5,celebration,2,night,spring,outdoor,1,2026-03-27
1150,4640,guest_a,1150,4,4,5,3,4,3,4,cocktail,7,afternoon,spring,outdoor,1,2026-03-28
1151,4645,guest_a,1151,4,5,5,5,3,5,4,dinner,5,evening,spring,outdoor,1,2026-03-28
2235,8993,owner,2235,4,3,4,4,4,3,5,casual,2,night,spring,outdoor,1,2026-03-28
1152,4650,owner,1152,4,5,3,4,3,5,4,casual,4,evening,spring,outdoor,1,2026-03-30
2236,8996,guest_a,2236,5,5,5,5,5,5,5,lunch,7,evening,spring,indoor,1,2026-03-30
2237,9002,owner,2237,5,5,5,5,4,5,5,dinner,4,afternoon,spring,outdoor,1,2026-03-31
2238,9006,owner,2238,5,4,5,4,4,5,5,celebration,4,evening,spring,indoor,1,2026-03-31
2239,9008,guest_b,2239,5,5,5,5,5,5,5,lunch,8,afternoon,spring,indoor,1,2026-04-01
2240,9013,guest_b,2240,4,4,5,5,4,3,4,lunch,10,evening,spring,outdoor,1,2026-04-01
2241,9018,guest_b,2241,5,5,5,5,5,5,5,celebration,8,afternoon,spring,outdoor,1,2026-04-05
2242,9021,guest_b,2242,4,3,3,5,3,3,4,cocktail,11,evening,spring,indoor,1,2026-04-05
1153,4654,owner,1153,4,4,4,5,4,3,5,dinner,4,afternoon,spring,outdoor,1,2026-04-06
1154,4658,owner,1154,4,4,4,4,4,4,4,dinner,2,evening,spring,outdoor,1,2026-04-06
1155,4664,guest_a,1155,4,3,3,3,4,5,5,dinner,6,afternoon,spring,outdoor,1,2026-04-07
1156,4669,guest_a,1156,5,5,4,4,4,5,5,lunch,8,evening,spring,outdoor,1,2026-04-07
2243,9024,guest_b,2243,4,3,4,3,4,4,4,cocktail,7,afternoon,spring,outdoor,1,2026-04-08
2244,9029,guest_b,2244,5,4,5,5,5,5,5,celebration,9,evening,spring,outdoor,1,2026-04-08
1157,4673,owner,1157,5,5,5,4,4,5,5,celebration,2,afternoon,spring,outdoor,1,2026-04-12
1158,4677,owner,1158,4,4,5,5,3,3,5,dinner,4,evening,spring,outdoor,1,2026-04-12
2245,9034,guest_a,2245,4,5,5,5,4,3,5,lunch,8,night,spring,indoor,1,2026-04-12
2246,9038,guest_a,2246,4,5,4,5,4,4,5,dinner,7,night,spring,outdoor,1,2026-04-13
2247,9041,owner,2247,4,3,4,4,3,3,5,celebration,4,afternoon,spring,outdoor,1,2026-04-15
1159,4680,owner,1159,5,5,5,5,4,5,5,celebration,3,afternoon,spring,outdoor,1,2026-04-18
1160,4683,owner,1160,5,5,5,5,4,4,5,casual,2,evening,spring,indoor,1,2026-04-18
2248,9046,guest_a,2248,4,3,5,5,3,3,5,lunch,7,evening,spring,indoor,1,2026-04-18
1161,4686,guest_b,1161,5,4,4,4,4,5,5,celebration,9,afternoon,spring,outdoor,1,2026-04-20
1162,4691,guest_b,1162,2,3,2,2,2,1,2,celebration,6,night,spring,outdoor,1,2026-04-20
1163,4696,guest_b,1163,4,4,3,3,3,4,5,cocktail,7,afternoon,spring,outdoor,1,2026-04-21
1164,4701,guest_b,1164,3,2,4,3,2,2,4,cocktail,6,night,spring,indoor,1,2026-04-21
2249,9050,owner,2249,5,5,4,4,5,4,5,celebration,2,afternoon,spring,outdoor,1,2026-04-23
2250,9053,owner,2250,4,3,4,4,3,3,4,celebration,4,evening,spring,outdoor,1,2026-04-23
2251,9056,guest_b,2251,3,4,4,4,2,4,4,cocktail,10,afternoon,spring,outdoor,1,2026-04-25
2252,9059,guest_b,2252,5,5,4,4,5,5,5,lunch,7,evening,spring,indoor,1,2026-04-25
1165,4704,guest_b,1165,4,4,4,5,4,3,5,cocktail,8,afternoon,spring,outdoor,1,2026-04-29
1166,4710,guest_b,1166,3,2,4,4,3,3,4,cocktail,10,night,spring,outdoor,1,2026-04-29
2253,9064,guest_b,2253,3,3,4,3,3,3,3,lunch,8,afternoon,spring,indoor,1,2026-04-29
2254,9068,guest_b,2254,4,3,5,3,3,5,4,celebration,11,evening,spring,indoor,1,2026-04-29
2255,9072,guest_a,2255,3,4,3,3,3,4,3,lunch,5,afternoon,spring,outdoor,1,2026-04-30
2256,9077,guest_a,2256,3,2,2,2,2,4,3,dinner,7,night,spring,outdoor,1,2026-04-30
1167,4713,owner,1167,4,5,4,3,3,3,5,casual,2,afternoon,spring,outdoor,1,2026-05-02
1168,4718,owner,1168,4,4,4,3,3,4,5,casual,4,evening,spring,outdoor,1,2026-05-02
1169,4721,guest_b,1169,5,5,5,5,4,5,5,cocktail,7,afternoon,spring,indoor,1,2026-05-03
1170,4726,guest_b,1170,5,5,5,5,5,4,5,cocktail,7,evening,spring,indoor,1,2026-05-03
1171,4732,guest_a,1171,4,3,3,5,3,5,5,cocktail,6,afternoon,spring,outdoor,1,2026-05-04
1172,4734,guest_a,1172,5,5,4,5,4,5,5,lunch,6,evening,spring,outdoor,1,2026-05-04
2257,9081,owner,2257,5,4,5,5,5,5,5,casual,2,night,spring,outdoor,1,2026-05-04
2258,9085,owner,2258,4,5,3,3,4,3,4,dinner,3,evening,spring,outdoor,1,2026-05-05
1173,4738,guest_b,1173,5,5,4,5,4,4,5,cocktail,8,afternoon,spring,outdoor,1,2026-05-06
1174,4742,guest_b,1174,5,4,5,5,4,5,5,celebration,7,evening,spring,outdoor,1,2026-05-06
2259,9089,guest_a,2259,3,2,2,2,2,2,3,dinner,5,night,spring,outdoor,1,2026-05-06
1175,4745,guest_b,1175,5,5,5,4,5,5,5,celebration,9,evening,spring,outdoor,1,2026-05-08
2260,9092,guest_a,2260,4,5,3,4,4,3,5,cocktail,6,afternoon,spring,outdoor,1,2026-05-08
2261,9097,guest_a,2261,5,4,5,5,5,5,5,dinner,7,evening,spring,outdoor,1,2026-05-08
1176,4751,owner,1176,5,5,5,5,4,5,5,casual,3,afternoon,spring,outdoor,1,2026-05-09
1177,4754,owner,1177,5,5,4,4,5,5,5,dinner,2,evening,spring,outdoor,1,2026-05-09
2262,9101,guest_a,2262,4,4,3,4,3,3,5,lunch,7,afternoon,spring,indoor,1,2026-05-10
2263,9105,guest_a,2263,2,3,2,3,2,3,2,dinner,4,night,spring,indoor,1,2026-05-10
2264,9108,guest_a,2264,4,4,4,4,4,5,5,lunch,4,evening,spring,outdoor,1,2026-05-11
1178,4758,guest_b,1178,2,3,1,3,1,1,2,celebration,12,afternoon,spring,indoor,1,2026-05-13
2265,9113,owner,2265,4,4,4,3,4,4,4,dinner,4,afternoon,spring,outdoor,1,2026-05-14
2266,9117,owner,2266,4,3,3,3,4,5,5,dinner,3,evening,spring,outdoor,1,2026-05-14
1179,4761,guest_a,1179,5,5,5,5,4,5,5,lunch,4,evening,spring,outdoor,1,2026-05-15
2267,9121,owner,2267,5,5,5,5,4,5,5,casual,2,afternoon,spring,outdoor,1,2026-05-17
2268,9125,owner,2268,4,5,3,4,4,5,5,casual,2,evening,spring,outdoor,1,2026-05-17
1180,4764,guest_b,1180,4,3,3,4,3,5,5,lunch,8,night,spring,outdoor,1,2026-05-18
2269,9129,guest_b,2269,5,4,5,4,5,5,5,celebration,10,afternoon,spring,outdoor,1,2026-05-18
2270,9133,guest_b,2270,4,3,4,5,3,3,4,celebration,12,night,spring,indoor,1,2026-05-18
1181,4769,guest_a,1181,3,3,3,4,3,2,3,dinner,6,evening,spring,indoor,1,2026-05-19
2271,9135,guest_b,2271,5,5,5,4,4,5,5,lunch,10,afternoon,spring,outdoor,1,2026-05-19
2272,9139,guest_b,2272,5,5,5,5,4,5,5,celebration,10,night,spring,outdoor,1,2026-05-19
1182,4772,guest_a,1182,5,5,4,5,4,4,5,lunch,7,afternoon,spring,indoor,1,2026-05-20
1183,4777,guest_a,1183,4,3,4,3,4,5,4,cocktail,4,evening,spring,outdoor,1,2026-05-20
2273,9145,guest_b,2273,5,5,5,5,5,5,5,cocktail,11,afternoon,spring,outdoor,1,2026-05-20
1184,4780,guest_a,1184,4,3,4,4,3,3,5,dinner,5,afternoon,spring,indoor,1,2026-05-21
1185,4783,guest_a,1185,4,4,4,5,4,5,4,lunch,4,evening,spring,outdoor,1,2026-05-21
2274,9147,guest_b,2274,4,4,3,3,3,5,5,celebration,6,afternoon,spring,indoor,1,2026-05-21
2275,9152,guest_b,2275,4,4,4,5,3,5,4,lunch,12,evening,spring,outdoor,1,2026-05-21
1186,4787,owner,1186,5,4,5,4,5,4,5,celebration,4,afternoon,spring,indoor,1,2026-05-22
1187,4790,owner,1187,5,5,4,5,5,5,5,casual,3,evening,spring,indoor,1,2026-05-22
1188,4793,guest_a,1188,4,3,4,5,3,3,4,lunch,8,afternoon,spring,indoor,1,2026-05-24
1189,4799,guest_a,1189,4,5,3,5,4,4,4,lunch,8,evening,spring,outdoor,1,2026-05-24
2276,9156,guest_a,2276,4,5,4,5,4,5,4,dinner,7,afternoon,spring,outdoor,1,2026-05-25
2277,9161,guest_a,2277,5,5,4,5,4,5,5,dinner,6,evening,spring,outdoor,1,2026-05-25
1190,4802,guest_b,1190,5,4,5,4,5,5,5,celebration,6,afternoon,spring,outdoor,1,2026-05-26
1191,4804,guest_b,1191,4,3,3,5,4,3,5,lunch,8,evening,spring,indoor,1,2026-05-26
2278,9166,owner,2278,4,3,5,5,4,4,5,celebration,4,evening,spring,outdoor,1,2026-05-26
1192,4808,owner,1192,5,5,5,5,4,5,5,celebration,2,afternoon,spring,outdoor,1,2026-05-28
1193,4812,owner,1193,4,3,4,3,3,3,4,dinner,2,evening,spring,outdoor,1,2026-05-28
1194,4816,owner,1194,4,4,3,4,4,3,5,dinner,3,afternoon,spring,outdoor,1,2026-05-29
1195,4820,owner,1195,4,4,5,5,4,5,4,casual,2,evening,spring,outdoor,1,2026-05-29
2279,9168,guest_a,2279,3,2,2,2,3,3,3,dinner,8,afternoon,spring,outdoor,1,2026-05-29
2280,9173,guest_a,2280,4,4,4,3,3,4,5,lunch,8,evening,spring,indoor,1,2026-05-29
1196,4826,guest_a,1196,2,2,3,1,1,3,3,dinner,4,afternoon,spring,outdoor,1,2026-05-30
1197,4829,guest_a,1197,3,4,3,2,2,4,3,dinner,5,evening,spring,outdoor,1,2026-05-30
2281,9176,guest_a,2281,4,3,4,4,4,4,4,dinner,4,afternoon,spring,outdoor,1,2026-05-30
2282,9179,guest_a,2282,3,3,2,3,3,4,4,dinner,6,night,spring,outdoor,1,2026-05-30
1198,4834,guest_a,1198,5,5,5,5,5,4,5,cocktail,8,afternoon,summer,outdoor,1,2026-05-31
1199,4838,guest_a,1199,5,5,5,4,4,5,5,cocktail,7,evening,summer,indoor,1,2026-05-31
1200,4843,guest_a,1200,4,3,3,3,4,3,5,cocktail,7,evening,summer,indoor,1,2026-06-01
2283,9184,guest_b,2283,4,5,5,3,3,3,4,lunch,8,afternoon,summer,indoor,1,2026-06-01
2284,9190,guest_b,2284,5,4,5,5,4,5,5,lunch,9,evening,summer,outdoor,1,2026-06-01
1201,4846,owner,1201,5,5,4,5,4,5,5,celebration,2,afternoon,summer,indoor,1,2026-06-02
1202,4850,owner,1202,5,5,5,4,5,4,5,celebration,2,evening,summer,outdoor,1,2026-06-02
2285,9193,guest_b,2285,3,4,4,4,3,2,3,lunch,7,afternoon,summer,indoor,1,2026-06-02
2286,9198,guest_b,2286,5,4,4,4,4,5,5,celebration,12,night,summer,indoor,1,2026-06-02
1203,4853,guest_a,1203,4,3,4,4,4,3,4,lunch,5,evening,summer,indoor,1,2026-06-03
2287,9204,guest_a,2287,4,3,5,5,4,5,5,lunch,5,afternoon,summer,outdoor,1,2026-06-03
2288,9206,guest_a,2288,4,3,5,5,3,4,4,lunch,5,evening,summer,outdoor,1,2026-06-03
1204,4857,owner,1204,5,5,5,4,4,5,5,dinner,3,evening,summer,outdoor,1,2026-06-04
1205,4862,owner,1205,4,4,5,5,3,3,4,dinner,4,night,summer,outdoor,1,2026-06-05
2289,9209,owner,2289,5,5,4,4,5,5,5,dinner,2,evening,summer,outdoor,1,2026-06-05
1206,4868,guest_a,1206,5,5,5,4,5,5,5,lunch,5,evening,summer,outdoor,1,2026-06-06
2290,9213,owner,2290,4,3,5,5,3,3,5,dinner,2,afternoon,summer,indoor,1,2026-06-06
2291,9216,owner,2291,4,5,4,4,3,5,5,celebration,2,evening,summer,indoor,1,2026-06-06
2292,9218,guest_b,2292,3,3,4,4,3,4,4,lunch,6,night,summer,outdoor,1,2026-06-07
1207,4871,guest_b,1207,5,5,4,5,5,4,5,cocktail,9,afternoon,summer,outdoor,1,2026-06-08
1208,4875,guest_b,1208,4,3,4,3,4,4,4,lunch,12,night,summer,outdoor,1,2026-06-08
2293,9225,owner,2293,4,3,3,4,3,5,5,celebration,4,afternoon,summer,outdoor,1,2026-06-08
2294,9227,owner,2294,4,5,5,4,3,4,4,celebration,3,evening,summer,indoor,1,2026-06-08
1209,4880,guest_b,1209,3,4,4,3,2,3,4,celebration,11,afternoon,summer,indoor,1,2026-06-09
1210,4884,guest_b,1210,4,3,4,3,3,3,5,lunch,11,evening,summer,outdoor,1,2026-06-09
2295,9231,owner,2295,5,4,5,5,4,5,5,celebration,2,afternoon,summer,outdoor,1,2026-06-09
2296,9234,owner,2296,4,4,5,3,4,5,4,celebration,4,evening,summer,indoor,1,2026-06-09
2297,9238,guest_b,2297,4,4,3,3,4,3,5,celebration,7,afternoon,summer,outdoor,1,2026-06-10
2298,9240,guest_b,2298,3,3,3,3,2,2,4,cocktail,11,evening,summer,indoor,1,2026-06-10
1211,4889,guest_a,1211,5,5,5,5,5,5,5,cocktail,8,afternoon,summer,outdoor,1,2026-06-11
1212,4893,guest_a,1212,4,4,5,3,3,3,4,dinner,6,night,summer,outdoor,1,2026-06-11
1213,4896,guest_a,1213,3,4,3,2,2,2,4,lunch,8,afternoon,summer,outdoor,1,2026-06-12
1214,4899,guest_a,1214,4,5,4,5,3,3,5,dinner,7,evening,summer,outdoor,1,2026-06-12
2299,9245,owner,2299,5,5,4,5,4,5,5,dinner,2,afternoon,summer,outdoor,1,2026-06-12
2300,9248,owner,2300,5,4,4,4,5,4,5,celebration,3,night,summer,outdoor,1,2026-06-12
1215,4903,owner,1215,4,3,3,4,3,4,5,celebration,3,evening,summer,outdoor,1,2026-06-13
1216,4908,guest_b,1216,4,4,3,5,4,5,4,lunch,10,evening,summer,indoor,1,2026-06-14
2301,9251,guest_a,2301,5,5,4,5,5,4,5,dinner,6,afternoon,summer,outdoor,1,2026-06-14
2302,9257,guest_a,2302,4,5,3,5,4,4,4,lunch,4,night,summer,outdoor,1,2026-06-14
1217,4912,guest_a,1217,4,4,3,5,4,4,5,dinner,4,night,summer,outdoor,1,2026-06-15
2303,9260,guest_a,2303,4,4,5,3,4,3,5,dinner,7,evening,summer,outdoor,1,2026-06-15
1218,4915,guest_b,1218,4,4,3,4,3,4,4,cocktail,8,night,summer,indoor,1,2026-06-16
1219,4921,guest_b,1219,4,4,5,5,3,4,5,celebration,8,night,summer,outdoor,1,2026-06-17
2304,9263,guest_a,2304,5,5,5,4,5,5,5,dinner,8,afternoon,summer,outdoor,1,2026-06-17
2305,9266,guest_a,2305,5,5,5,5,5,5,5,dinner,5,evening,summer,outdoor,1,2026-06-17
1220,4923,guest_a,1220,5,5,4,4,4,5,5,lunch,4,afternoon,summer,indoor,1,2026-06-18
2306,9269,owner,2306,5,5,4,5,4,4,5,dinner,2,afternoon,summer,outdoor,1,2026-06-18
2307,9273,owner,2307,4,3,4,3,4,4,4,dinner,3,evening,summer,outdoor,1,2026-06-18
1221,4927,guest_b,1221,4,5,5,4,4,4,5,cocktail,8,afternoon,summer,outdoor,1,2026-06-19
1222,4931,guest_b,1222,4,4,3,5,3,4,5,lunch,10,evening,summer,outdoor,1,2026-06-19
2308,9277,guest_b,2308,3,2,3,4,3,4,4,celebration,7,afternoon,summer,indoor,1,2026-06-19
2309,9280,guest_b,2309,5,5,4,5,5,5,5,cocktail,9,evening,summer,outdoor,1,2026-06-19
1223,4934,guest_b,1223,3,3,3,3,2,3,4,lunch,10,evening,summer,outdoor,1,2026-06-20
2310,9286,guest_b,2310,2,1,1,2,2,2,2,celebration,10,evening,summer,outdoor,1,2026-06-20
1224,4937,guest_a,1224,3,4,4,3,3,3,4,cocktail,6,afternoon,summer,outdoor,1,2026-06-21
1225,4942,guest_a,1225,4,5,5,4,3,3,4,lunch,4,evening,summer,outdoor,1,2026-06-21
